claim,label
Increased risk of noninfluenza respiratory virus infections associated with receipt of inactivated influenza vaccine,TRUE
Functional myeloid-derived suppressor cells expand in blood but not airways of covid-19 patients and predict disease severity,TRUE
"Efficacy of face masks , neck gaiters and face shields for reducing the expulsion of simulated cough-generated aerosols",TRUE
World 's 1st inactivated covid-19 vaccine produces antibodies,TRUE
Association between treatment with colchicine and improved survival in a single-centre cohort of adult hospitalised patients with covid-19 pneumonia and acute respiratory distress syndrome,TRUE
Us buys up world stock of key covid-19 drug remdesivir,TRUE
Johnson & johnson announces initiation of rolling submission for its single-dose janssen covid-19 vaccine candidate with the european medicines agency,TRUE
Mutated coronavirus shows significant boost in infectivity,TRUE
Decreased serum levels of inflammaging marker mir-146a are associated with clinical response to tocilizumab in covid-19 patients,TRUE
Moderna receives confirmation of eligibility for submission of marketing authorization application to the european medicines agency for mrna vaccine against covid-19,TRUE
"Sleep quality has declined since covid-19 lockdown , particularly among those working from home",TRUE
Targeted immunosuppression distinguishes covid-19 from influenza in moderate and severe disease,TRUE
Ohio researchers say they 've identified two new covid strains likely originating in the u.s .,TRUE
Uv-c irradiation is highly effective in inactivating and inhibiting sars-cov-2 replication,TRUE
Most of new york city 's covid-19 cases came from europe,TRUE
Progesterone-based therapy protects against influenza by promoting lung repair and recovery in females,TRUE
Neurologic and radiographic findings associated with covid-19 infection in children,TRUE
"Early mortality rates for coronavirus are likely misleading , experts say",TRUE
Trump halts travel from europe to us,TRUE
Sars-cov-2 epidemic after social and economic reopening in three us states reveals shifts in age structure and clinical characteristics,TRUE
Hydroxychloroquine trial continues at duke,TRUE
A sars-cov-2 vaccine candidate would likely match all currently circulating variants,TRUE
Sars-cov-2 can infect immune cells,TRUE
Novel coronavirus thought to have jumped to humans via pangolins,TRUE
Google releases regional aggregate location behavior data,TRUE
Researchers working on decoy molecule to fool covid-19,TRUE
Amilorides inhibit sars-cov-2 replication in vitro by targeting rna structures,TRUE
Clinical trials of monoclonal antibodies to prevent covid-19 now enrolling,TRUE
"Coronavirus prevalence remains high but some evidence of slowdown , react shows",TRUE
"Covid-19 vaccine protects monkeys from new coronavirus , chinese biotech reports",TRUE
Asymptomatic and symptomatic sars-cov-2 infections elicit polyfunctional antibodies .,TRUE
Covid-19 attack rate increases with city size,TRUE
Coronavirus-infected americans flown home against cdc 's advice,TRUE
"Damage to multiple organs presents in young , low risk patients",TRUE
Dozens of covid-19 vaccines are in development .,TRUE
"Vaccine bcg may provide immune boost against coronavirus , herpes , and other viral infections",TRUE
Toilets may pose risk for spreading covid-19,TRUE
Cytokine profile in plasma of severe covid-19 does not differ from ards and sepsis,TRUE
Duhs scientists make breakthrough in plasma treatment of covid-19,TRUE
Peaks of fine particulate matter may modulate the spreading and virulence of covid-19,TRUE
Treatment with ace-inhibitors is not associated with early severe sars-covid-19 infection in a multi-site uk acute hospital trust,TRUE
Prolonged low-dose methylprednisolone in patients with severe covid-19 pneumonia,TRUE
Cruise association hits back with measures to protect passengers from coronavirus,TRUE
Chop researchers find elevated biomarker related to blood vessel damage in all children with sars-cov-2 regardless of disease severity.,TRUE
Formulation of a composite nasal spray enabling enhanced surface coverage and prophylaxis of sars-cov-2.,TRUE
Full-dose blood thinners decreased need for life support and improved outcomes in hospitalized covid-19 patients in international trial.,TRUE
"China 's sinovac vaccine 78 % effective , says brazil.",TRUE
Convalescent plasma is ineffective for covid-19,TRUE
"Sars-cov-2 and malayan pangolin coronavirus infect human endoderm , ectoderm and induced lung progenitor cells",TRUE
Vaping linked to covid-19 risk in teens and young adults,TRUE
Sterilizing immunity against sars-cov-2 infection in mice by a single-shot and modified imidazoquinoline tlr7/8 agonist-adjuvanted recombinant spike protein vaccine,TRUE
"Imhe estimates 81,114 deaths in united states over next four months",TRUE
Fatal neuroinvasion of sars-cov-2 in k18-hace2 mice is partially dependent on hace2 expression.,TRUE
Kidney injury molecule-1 is a potential receptor for sars-cov-2,TRUE
Cell entry of sars-cov-2 conferred by angiotensin-converting enzyme 2 of different specie,TRUE
De novo design of ace2 protein decoys to neutralize sars-cov-2,TRUE
Did the oxford covid vaccine work in monkeys ?,TRUE
Prolonged presence of sars-cov-2 viral rna in faecal samples,TRUE
Restriction of sars-cov-2 replication by targeting programmed 1 ribosomal frameshifting in vitro,TRUE
Cellular immunity to sars-cov-2 found at six months in non-hospitalised individuals,TRUE
3d visualisation of covid-19 surface released for researchers,TRUE
A familial cluster of infection associated with the 2019 novel coronavirus indicating potential person-to-person transmission during the incubation period,TRUE
"Among 6 mothers with confirmed covid-19 , sars-cov-2 was not detected in the serum or throat swab in any of their newborns .",TRUE
High ace2 expression in testes suggests possible existence of gender-specific viral reservoirs,TRUE
Work by researchers in hong kong finds that reinfection may be possible in rare cases .,TRUE
Peptide vaccine candidate mimics the heterogeneity of natural sars-cov-2 immunity in convalescent humans and induces broad t cell responses in mice models,TRUE
"Cdc released patient who tested positive for covid-19 san antonio , tx",TRUE
Oxford coronavirus vaccine triggers immune response,TRUE
We were in more danger before coronavirus even started,TRUE
Neuropilin-1 facilitates sars-cov-2 cell entry and provides a possible pathway into the central nervous system,TRUE
Plasma treatments quickly kill coronavirus on surfaces,TRUE
The broad spectrum antiviral ivermectin targets the host nuclear transport importin α/β1 heterodimer,TRUE
Sars-cov-2 binds platelet ace2 to enhance thrombosis in covid-19,TRUE
Ibm releases novel ai-powered technologies to help health and research community accelerate the discovery of medical insights and treatments for covid-19,TRUE
Fujifilm tests favipiravir as covid-19 treatment,TRUE
Covid-19 could be causing immune system amnesia,TRUE
Interferon deficiency can lead to severe covid,TRUE
Clinically proven protease inhibitor blocks coronavirus cell entry,TRUE
Hku documented the world 's first case of covid-19 reinfection,TRUE
Thymosin alpha 1 reduces the mortality of severe covid-19 by restoration of lymphocytopenia and reversion of exhausted t cells,TRUE
"Astra likely to run additional global vaccine test , ceo says",TRUE
Swiss scientists have recreated the coronvirus in a lab from just the sequence,TRUE
Moderna vaccine becomes third covid-19 vaccine approved by uk regulator.,TRUE
Coronavirus vaccines may not work for the elderly,TRUE
Fda gives the green light to portable covid-19 test kit,TRUE
13 % of infected patients on the diamond princess in japan were asymptomatic,TRUE
Reduced vitamin k status as a potentially modifiable prognostic risk factor in covid-19,TRUE
A prefusion sars-cov-2 spike rna vaccine is highly immunogenic and prevents lung infection in non-human primates,TRUE
Fewer coronavirus deaths seen in countries that mandate tuberculosis vaccine,TRUE
Quest diagnostics rolls out home covid-19 antibody test for purchase online,TRUE
Kazakhstan denies reports of 'unknown pneumonia ' outbreak more deadly than covid-19,TRUE
Thromboembolic events and apparent heparin resistance in patients infected with sars-cov-2,TRUE
Sars-cov-2 causes severe alveolar inflammation and barrier dysfunction,TRUE
Colchicine reduces lung injury in experimental acute respiratory distress syndrome,TRUE
Biolidics to launch ten-minute rapid test kits for covid-19,TRUE
Uae approves use of covid19 vaccine .,TRUE
Bacteriophage could decrease mortality,TRUE
The return to the office will only succeed through radical transparency,TRUE
Ecuador sees massive surge in deaths in april,TRUE
Prolonged sars-cov-2 replication in an immunocompromised patient,TRUE
"China reports smallest number of new covid-19 cases since january , but that doesnt mean virus is peaking.",TRUE
Fluvoxamine vs placebo and clinical deterioration in outpatients with symptomatic covid-19a randomized clinical trial.,TRUE
'silent ' mutations gave the coronavirus an evolutionary edge,TRUE
"After 62 years of regulating immunity , dexamethasone meets covid-19",TRUE
Randomized trial finds hydroxychloroquine did not prevent covid-19,TRUE
A man in hong kong is the first confirmed case of coronavirus reinfection,TRUE
New coronavirus test 10 times faster is fda approved,TRUE
Evidence that coronavirus superspreading is fat-tailed,TRUE
Development and validation of a clinical risk score to predict the occurrence of critical illness in hospitalized patients with covid-19,TRUE
Public disclosure of covid-19 cases is more effective than lockdowns,TRUE
Massachusetts general hospital covid-19 registry reveals two distinct populations of hospitalized patients by race and ethnicity,TRUE
Sars-cov-2 infection damages airway motile cilia and impairs mucociliary clearance.,TRUE
A previously uncharacterized gene in sars-cov-2 illuminates the functional dynamics and evolutionary origins of the covid-19 pandemic,TRUE
Sauna use reduces pneumonia risk,TRUE
Coronavirus case counts are meaningless*,TRUE
Enisamium is an inhibitor of the sars-cov-2 rna polymerase and shows improvement of recovery in covid-19 patients in an interim analysis of a clinical trial.,TRUE
"In 2004 , researchers began human trials for aerosolized hydroxychloroquine to be taken using an inhaler .",TRUE
Pulmonary pathology of early covid-19 pneumonia identified retrospectively in two patients with lung cancer,TRUE
Covid-19 mortality increases with northerly latitude after adjustment for age suggesting a link with ultraviolet and vitamin d,TRUE
Infectious diseases expert warns of second corona wave after fall,TRUE
Doctors say cdc should warn people the side effects from covid vaccine shots wont be a walk in the park,TRUE
"Vitamin d determines severity in covid-19 so government advice needs to change , experts urge",TRUE
"Uci develops low-cost , accurate covid-19 antibody detection platform",TRUE
Tga grants provisional determination for covid-19 vaccine,TRUE
The differential immune responses to covid-19 in peripheral and lung revealed by single-cell rna sequencing,TRUE
Older adults lack sars cov-2 cross-reactive t lymphocytes directed to human coronaviruses oc43 and nl63,TRUE
"Preliminary results from a multi-centre , randomized , controlled trial .",TRUE
Florida sheriff bans his deputies and office visitors from wearing masks on a day his county broke records for covid-19 deaths,TRUE
Inference of sars-cov-2 spike-binding neutralizing antibody titers in sera from hospitalized covid-19 patients by using commercial enzyme and chemiluminescent immunoassays,TRUE
Vitamin k2 deficiency link to covid-19 mortality explained in new paper,TRUE
Chemists discover the structure of a key coronavirus protein,TRUE
Post-covid syndrome severely damages children 's hearts ; immense inflammation causing cardiac blood vessel dilation,TRUE
Proteomics uncovers immunosuppression in covid-19 patients with long disease course,TRUE
Coronavirus vaccine to be tested on humans by june 1,TRUE
Covid-19 lung injury is not high altitude pulmonary edema,TRUE
Glycosaminoglycan binding motif at s1/s2 proteolytic cleavage site on spike glycoprotein may facilitate novel coronavirus host cell entry,TRUE
Danish researchers ' inhalation treatment of covid-19 passes tests in animals,TRUE
Speech by asymptomatic individuals may produce enough aerosolized particles to transmit infection,TRUE
Researchers show children are silent spreaders of virus that causes covid-19,TRUE
"Keep staying home , you are saving lives inder singh , kinsa",TRUE
Older adults with existing depression show resilience during the pandemic,TRUE
Nobel laureate predicts a quicker coronavirus recovery,TRUE
Israel to begin clinical trials of brilife covid-19 vaccine !,TRUE
"Commonly used steroid reduces risk of death in sickest coronavirus patients , preliminary study results suggest",TRUE
Survey suggests aerosol is significant form of covid-19 transmission,TRUE
Elevation of plasma angiotensin ii level is a potential pathogenesis for the critically ill covid-19 patients,TRUE
Israeli health ministry approves experimental treatments for coronavirus,TRUE
Safety and immunogenicity study of 2019-ncov vaccine to prevent sars-cov-2 infection,TRUE
Fda approves expanded access to wilmington company 's experimental covid-19 therapy,TRUE
Blood tests show 14 % of people are now immune to covid-19 in one town in germany,TRUE
Immune system shows abnormal response to covid-19,TRUE
A discrete-time-evolution model to forecast progress of covid-19 outbreak,TRUE
A cross-reactive human iga monoclonal antibody blocks sars-cov-2 spike-ace2 interaction,TRUE
Humanized covid-19 decoy antibody effectively blocks viral entry and prevents sars-cov-2 infection,TRUE
Human mast cells enhance interleukin-6 production by quiescent and lipopolysaccharide-stimulated human coronary artery endothelial cells,TRUE
Early intervention is the key to success in covid-19 control,TRUE
Tests indicate coronavirus can survive in the air,TRUE
Vaccination is the only acceptable path to herd immunity.,TRUE
Salivadirect receives fda eua on 8/15,TRUE
"The ground level ozone concentration is inversely correlated with the number of covid-19 cases in warsaw , poland",TRUE
Identification of unique mutations in sars-cov-2 strains isolated from india suggests its attenuated pathotype,TRUE
Government bureau to examine covid antibody obtainment system as suggestions finished,TRUE
An inflammatory cytokine signature helps predict covid-19 severity and death,TRUE
An ultra-potent synthetic nanobody neutralizes sars-cov-2 by locking spike into an inactive conformation,TRUE
Pooling samples could boost corona test efficiency,TRUE
Uc study uncovers clues to covid-19 in the brain,TRUE
"The sars-cov-2 mean viral load of severe cases was around 60 times higher than that of mild cases , suggesting that higher viral loads might be associated with severe clinical outcomes .",TRUE
China is guarding ancient bat caves against journalists and scientists seeking to discover the origins of the coronavirus.,TRUE
Sars-cov-2-rna viremia is associated to hypercytokinemia and critical illness in covid-19,TRUE
"Ace2 and tmprss2 are expressed on the human ocular surface , suggesting susceptibility to sars-cov-2 infection",TRUE
Germany shuts down daily life,TRUE
"The effectiveness of population-wide , rapid antigen test based screening in reducing sars-cov-2 infection prevalence in slovakia",TRUE
"Natural selection in the evolution of sars-cov-2 in bats , not humans , created a highly capable human pathogen",TRUE
Heat-killed lactobacillus casei confers broad protection against influenza a virus primary infection and develops heterosubtypic immunity against future secondary infection,TRUE
"Fox news viewers use fewer covid-19 safety precautions than cnn viewers , study finds",TRUE
Intradermal-delivered dna vaccine provides anamnestic protection in a rhesus macaque sars-cov-2 challenge model,TRUE
Side by side comparison of three fully automated sars-cov-2 antibody assays with a focus on specificity,TRUE
Immunological memory to sars-cov-2 assessed for greater than six months after infection,TRUE
The double eights mask brace improves the fit and protection of a basic surgical mask amidst covid-19 pandemic.,TRUE
Stillbirth rate rises dramatically during pandemic,TRUE
Immunological characteristics govern the transition of covid-19 to endemicity.,TRUE
Oxford vaccine triggers immune response,TRUE
Efficient high-throughput sars-cov-2 testing to detect asymptomatic carriers,TRUE
Robust sars-cov-2-specific t-cell immunity is maintained at 6 months following primary infection,TRUE
Cats and llamas could offer a path to coronavirus therapies,TRUE
"Monulparivir , the drug that completely stops the spread of coronavirus in 24 hours",TRUE
"A single dose , bcg-adjuvanted sars-cov-2 vaccine induces th1-polarized immunity and high-titre neutralizing antibodies in mice",TRUE
Lilly provides comprehensive update on progress of sars-cov-2 neutralizing antibody programs,TRUE
Ucsf research points to inhalable antiviral that could effectively combat covid,TRUE
Structural biology helps drive coronavirus vaccine development,TRUE
Options to reduce quarantine for contacts of persons with sars-cov-2 infection using symptom monitoring and diagnostic testing,TRUE
Reinfection could not occur in sars-cov-2 infected rhesus macaques,TRUE
Sars-cov-2 spike d614g variant confers enhanced replication and transmissibility,TRUE
Swissmedic starts rolling review of a covid-19 vaccine,TRUE
Zydus cadila begins human trials of its potential vaccine for coronavirus,TRUE
Ag nanoparticles-based antimicrobial polycotton fabrics to prevent the transmission and spread of sars-cov-2,TRUE
Development and validation of the 4c deterioration model for adults hospitalised with covid-19,TRUE
"Japanese flu drug could be effective in treating coronavirus , report says",TRUE
Mutations not making coronavirus able to spread more rapidly -study,TRUE
Nsp7 and spike glycoprotein of sars-cov-2 are envisaged as potential targets of vitamin d and ivermectin,TRUE
Covid-19 is far more lethal than influenza,TRUE
Protein structure and sequence reanalysis of 2019-ncov genome refutes snakes as its intermediate host and the unique similarity between its spike protein insertions and hiv-1 .,TRUE
"Iupui , isdh release findings from phase 2 of covid-19 testing in indiana",TRUE
The explosion of new coronavirus tests that could help to end the pandemic,TRUE
Second round of covid-19 community testing completed ; miami-dade county and the university of miami miller school of medicine announce initial findings,TRUE
Neurorx and relief therapeutics announce enrollment of 150 patients in phase 2b/3 trial of rlf-100 for critical covid-19 with respiratory failure,TRUE
Lancet retracts paper that halted hydroxychloroquine trials,TRUE
"The unexpected spectacular 2020 october covid-19 boost date in european countries correlated with the latitude , but not with the temperature",TRUE
Insight into vaccine development for alpha-coronaviruses based on structural and immunological analyses of spike proteins,TRUE
Susceptible supply limits the role of climate in the early sars-cov-2 pandemic,TRUE
Test sensitivity is secondary to frequency and turnaround time for covid-19 screening,TRUE
Single-dose intranasal administration of adcovid elicits systemic and mucosal immunity against sars-cov-2 in mice,TRUE
Ontario significantly expanding covid-19 testing enhanced testing strategy will help stop the spread of the virus,TRUE
Nhs patients to receive life-saving covid-19 treatments that could cut hospital time by 10 days.,TRUE
Moderna announces initiation of rolling submission to health canada for mrna vaccine against covid-19,TRUE
"Covid-19 may attack immune system like hiv , doctors fear",TRUE
"Obesity  a risk factor for increased covid19 prevalence , severity and lethality",TRUE
Baseline use of hydroxychloroquine in systemic lupus erythematosus does not preclude sars-cov-2 infection and severe covid-19,TRUE
Ct scan is a viable alternative for coronavirus test,TRUE
The ace2 expression in human heart indicates new potential mechanism of heart injury among patients infected with sars-cov-2,TRUE
Single-cell analyses reveal sars-cov-2 interference with intrinsic immune response in the human gut,TRUE
Serology in children with multisystem inflammatory syndrome associated with covid-19,TRUE
Fda approves gilead 's remdesivir as coronavirus treatment,TRUE
Mutations in host and pathogen may affect the course of pandemic.,TRUE
A serological assay to detect sars-cov-2 seroconversion in humans,TRUE
The viral protein nsp1 acts as a ribosome gatekeeper for shutting down host translation and fostering sars-cov-2 translation,TRUE
Nsp1 of sars-cov-2 stimulates host translation termination,TRUE
Low-density lipoprotein cholesterol levels are associated with poor clinical outcomes in covid-19,TRUE
Development and validation of a machine learning model for predicting illness trajectory and hospital resource utilization of covid-19 hospitalized patients,TRUE
Us approves moderna as second vaccine.,TRUE
Coronavirus nsp10/nsp16 methyltransferase can be targeted by nsp10-derived peptide in vitro and in vivo to reduce replication and pathogenesis,TRUE
Serum institute of india brings covid-19 vaccine into animal testing,TRUE
Artemisinin raises hopes and fears amid covid-19,TRUE
Antibody tests could be key to reopening the country .,TRUE
Ketogenesis restrains aging-induced exacerbation of covid in a mouse model,TRUE
Early high-titer plasma therapy to prevent severe covid-19 in older adults.,TRUE
Evidence that vitamin d supplementation could reduce risk of influenza and covid-19 infections and deaths,TRUE
"Sars-cov-2 spike proteins disrupt the blood-brain barrier , potentially raising risk of neurological damage in covid-19 patients",TRUE
Clinical benefit of remdesivir in rhesus macaques infected with sars-cov-2,TRUE
Belgium enters lockdown over coronavirus crisis until 5 april,TRUE
"500,000 sharks may be killed to vaccinate against covid-19 , wildlife experts say",TRUE
Covid-2019 associated overexpressed prevotella proteins mediated host-pathogen interactions and their role in coronavirus outbreak,TRUE
Cdc releases new resources and tools to support opening schools,TRUE
Coronavirus mutation may have made it more contagious .,TRUE
Trump announces 'halt ' in us funding to world health organization amid coronavirus pandemic,TRUE
Chloroquine phosphate has shown apparent efficacy in treatment of covid-19 associated pneumonia in clinical studies,TRUE
Fda grants emergency authorization to moderna 's covid-19 vaccine.,TRUE
Antibodies in serum of convalescent patients following mild covid-19 do not always prevent virus receptor binding,TRUE
Gut microbiota composition reflects disease severity and dysfunctional immune responses in patients with covid-19.,TRUE
Russia claims it produces drug to treat covid-19.,TRUE
Predictors of severe symptomatic laboratory-confirmed sars-cov-2 reinfection,TRUE
Sars-cov-2 in human milk is inactivated by holder pasteurization but not cold storage,TRUE
"Comparing sweden 's response with the uk 's is misleading , experts argue",TRUE
Two huge covid-19 studies are retracted after scientists sound alarms,TRUE
Chloroquine is a potent inhibitor of sars coronavirus infection and spread,TRUE
Disruption of the ccl5/rantes-ccr5 pathway restores immune homeostasis and reduces plasma viral load in critical covid-19,TRUE
Sars-cov-2 viral load is associated with increased disease severity and mortality,TRUE
Repurposing of miglustat to inhibit the coronavirus severe acquired respiratory syndrome sars-cov-2,TRUE
Frequency and profile of objective cognitive deficits in hospitalized patients recovering from covid-19,TRUE
High affinity nanobodies block sars-cov-2 spike receptor binding domain interaction with human angiotensin converting enzyme.,TRUE
Ifn-α2a therapy in two patients with inborn errors of tlr3 and irf3 infected with sars-cov-2.,TRUE
Early immune pathology and persistent dysregulation characterise severe covid-19.,TRUE
Couple wrap themselves in plastic for domestic flight,TRUE
Novartis to sponsor large clinical trial of hydroxychloroquine in hospitalized covid-19 patients,TRUE
Plasma treatments quickly kill coronavirus on surfaces .,TRUE
Rapid endothelialitis and vascular inflammation characterise sars-cov-2 infection in a human lung-on-chip model,TRUE
Vascular brain pathology is more important than neurodegeneration in the pathogenesis of pre-stroke cognitive impairment.,TRUE
Antibody cocktail to sars-cov-2 spike protein prevents rapid mutational escape seen with individual antibodies,TRUE
Severity of covid-19 is inversely correlated with increased number counts of non-synonymous mutations in tokyo,TRUE
Clinical and chest radiography features determine patient outcomes in young and middle age adults with covid-19,TRUE
"Astrazeneca covid-19 vaccine trial volunteer has died , brazil health authority says",TRUE
"Most new york coronavirus cases came from europe , genomes show",TRUE
Covid-19 deaths detected in a systematic post-mortem surveillance study in africa.,TRUE
Thermal disinfection inactivates sars-cov-2 in n95 respirators while maintaining their protective function,TRUE
Singapore first to test out covid-19 serological assay in outbreak contact tracing,TRUE
Blood samples of 7 severely ill covid-19 patients indicate leronlimab has reduced the cytokine storm in all patients,TRUE
Serology confirms sars-cov-2 infection in pcr-negative children presenting with paediatric inflammatory multi-system syndrome,TRUE
Loss of smell in patients with covid-19 mri data reveal a transient edema of the olfactory clefts,TRUE
Korean study of 132 000 people shows that current use of proton pump inhibitors may lead to 79 % greater risk of severe clinical outcomes of covid-19,TRUE
Research exposes new vulnerability in sars-cov-2,TRUE
"Our work describing the adaptation of the cdc rt-qpcr assay for use with alternative qiagen rna extraction kits , as well as skipping the rna extraction step entirely is live on biorxiv .",TRUE
Fruitful neutralizing antibody pipeline brings hope to defeat sars-cov-2,TRUE
Low vitamin k status predicts mortality in a cohort of 138 hospitalized patients with covid-19.,TRUE
Spike mutation pipeline reveals the emergence of a more transmissible form of sars-cov-2,TRUE
Herd immunity thresholds for sars-cov-2 estimated from unfolding epidemics,TRUE
Oxford covid-19 vaccine to begin phase ii/iii human trials,TRUE
Mexico finds a covid-19 villain in big soda,TRUE
Brazil researchers now say china 's sinovac vaccine is 50 % effective.,TRUE
Remdesivir and chloroquine effectively inhibit the recently emerged 2019-ncov in vitro,TRUE
Designer antibodies could battle covid-19 before vaccines arrive,TRUE
A novel mechanical ventilator designed for mass scale production in response to the covid-19 pandemics,TRUE
Labourers ' international union of north america to partner with facedrive health on tracescan covid-19 contact tracing app,TRUE
Mutant coronavirus in the united kingdom sets off alarms but its importance remains unclear.,TRUE
China injects hundreds of thousands with experimental covid-19 vaccines,TRUE
Covid 19 risk related to spread of new sars cov 2 variants eu eea first update.,TRUE
Alcoholism treatment is potentially effective against covid-19,TRUE
Obesity is a major risk factor for covid-19 complications,TRUE
Scientists seek to understand new variant.,TRUE
Increase in sars-cov-2 viral rna identified in wastewater 48 hours before covid-19 clinical tests and 96 hours before hospitalizations,TRUE
Two californians died of coronavirus weeks before previously known 1st us death,TRUE
An 81 base-pair deletion in sars-cov-2 orf7a identified from sentinel surveillance in arizona,TRUE
Ace2 expression in kidney and testis may cause kidney and testis damage after 2019-ncov infection,TRUE
Ethos labs develops viral neutralization covid-19 antibody test to evaluate protective immunity,TRUE
Moderna 's covid-19 vaccine shines in clinical trial,TRUE
Study finds over 80 percent of covid-19 patients have vitamin d deficiency,TRUE
Cell-based culture of sars-cov-2 informs infectivity and safe de-isolation assessments during covid-19,TRUE
Game-changer insights and recommendations from patterns of multi-organ involvement and affected subgroups in covid-19,TRUE
"If one assumes that the number of asymptomatic or minimally symptomatic cases is several times as high as the number of reported cases , the case fatality rate may be considerably less than 1 % .",TRUE
"There is no specific medicine to treat covid-19 , so whether you test positive or negative , management of your illness will be the same .",TRUE
Sickkids-led group of experts proposes latest guidance for school reopening,TRUE
Fibrinolysis influences sars-cov-2 infection in ciliated cells.,TRUE
"Global partnership to make available 120 million affordable , quality covid-19 rapid tests for low- and middle-income countries",TRUE
Taste bud cells might not be a target of sars-cov-2,TRUE
Fda authorizes first next generation sequence test for diagnosing covid-19,TRUE
Fda issued an emergency use authorization for cellex qsars-cov-2 igg/igm rapid test,TRUE
Aging immunity may exacerbate covid-19,TRUE
Single-cell transcriptome of bronchoalveolar lavage fluid reveals dynamic change of macrophages during sars-cov-2 infection in ferrets,TRUE
"Long-term covid-19 containment will be shaped by strength and duration of natural , vaccine-induced immunity",TRUE
Sars-cov-2 productively infects human gut enterocytes,TRUE
Hydroxychloroquine-mediated inhibition of sars-cov-2 entry is attenuated by tmprss2,TRUE
Multivalency transforms sars-cov-2 antibodies into broad and ultrapotent neutralizers,TRUE
Adaptive cyclic exit strategies from lockdown to suppress covid-19 and allow economic activity,TRUE
Hundreds of people volunteer to be infected with coronavirus,TRUE
Incorporating human movement data to improve epidemiological estimates for 2019-ncov,TRUE
"Increase in delirium , rare brain inflammation and stroke linked to covid-19",TRUE
The host 's angiotensin-converting enzyme polymorphism may explain epidemiological findings in covid-19 infections,TRUE
Human challenge studies to accelerate coronavirus vaccine licensure,TRUE
Identification of a polymorphism in the n gene of sars-cov-2 that adversely impacts detection by a widely-used rt-pcr assay,TRUE
Lymphocytopenia and neutrophilia deteriorate at the lowest oxygenation index timepoint in covid-19 patient,TRUE
"Cdc released patient who tested positive for covid-19 san antonio , tx.",TRUE
Rapid evaluation confirms lateral flow devices effective in detecting new covid-19 variant.,TRUE
Far-uvc light efficiently and safely inactivates airborne human coronaviruses,TRUE
Low testosterone levels predict clinical adverse outcomes in sars-cov-2 pneumonia patients,TRUE
High sars-cov-2 viral load is associated with a worse clinical outcome of covid-19 disease.,TRUE
Atazanavir inhibits sars-cov-2 replication and pro-inflammatory cytokine production,TRUE
Blacks/african americans are 5 times more likely to develop covid-19,TRUE
Danish vaccine against coronavirus passes tests in mice,TRUE
Greater social distancing could curb covid-19 in 13 weeks,TRUE
Health canada begins first authorization review of a covid-19 vaccine submission,TRUE
"Remdesivir induced viral rna and subgenomic rna suppression , and evolution of viral variants in sars-cov-2 infected patients.",TRUE
"Estimating the infection and case fatality ratio for coronavirus disease using age-adjusted data from the outbreak on the diamond princess cruise ship , february 2020",TRUE
Reduced susceptibility to sars-cov-2 in metropolitan regions,TRUE
Sars-cov-2 viral load is associated with increased disease severity and mortality,TRUE
Taiwan team develops antigen for wuhan coronavirus within 10 days,TRUE
Italian doctors find link between covid-19 and inflammatory disorder,TRUE
Immunoglobulin fragment f2 against rbd potently neutralizes sars-cov-2 in vitro,TRUE
Rutgers researchers have developed and submitted an emergency use authorization request for a saliva collection method for broader population covid-19 screening .,TRUE
Genome sequencing of the first sars-cov-2 reported from patients with covid-19 in ecuador .,TRUE
Oxford covid-19 vaccine begins human trial stage,TRUE
Metformin treatment was associated with decreased mortality in covid-19 patients with diabetes in a retrospective analysis,TRUE
Chadox1 ncov-19 vaccination prevents sars-cov-2 pneumonia in rhesus macaques,TRUE
Covid-19 induces a hyperactive phenotype in circulating platelets,TRUE
Early peek at data on remdesivir suggests patients are responding to treatment,TRUE
Sars-cov-2 evades immune detection in alveolar macrophages,TRUE
Danish researchers ' inhalation treatment of covid-19 passes tests in animals.,TRUE
Endemic human coronaviruses induce distinct antibody repertoires in adults and children,TRUE
Tissue-resident cd8+ t cells drive age-associated chronic lung sequelae after viral pneumonia,TRUE
Prospective mapping of viral mutations that escape antibodies used to treat covid-19,TRUE
Frankencovid conquers the right,TRUE
Structure-guided multivalent nanobodies block sars-cov-2 infection and suppress mutational escape.,TRUE
Nih-moderna investigational covid-19 vaccine shows promise in mouse studies,TRUE
"Dexamethasone reduces length of stay , icu admission in patients with pneumonia",TRUE
Eighty percent of coronavirus tests donated by china to czechs are faulty,TRUE
We need an immediate five-week national lockdown to defeat coronavirus in america,TRUE
Prevalence of antibodies to four human coronaviruses is lower in nasal secretions than in serum,TRUE
Circulating mitochondrial dna is an early indicator of severe illness and mortality from covid-19,TRUE
Residual sars-cov-2 viral antigens detected in gastrointestinal and hepatic tissues from two recovered covid-19 patients,TRUE
Lung and gut microbiota are altered by hyperoxia and contribute to oxygen-induced lung injury in mice,TRUE
Pre-existing cardiovascular disease rather than cardiovascular risk factors drives mortality in covid-19,TRUE
Fda authorizes 15-minute coronavirus test,TRUE
Large-scale single-cell analysis reveals critical immune characteristics of covid-19 patients,TRUE
Vitamin d insufficiency is prevalent in severe covid-19,TRUE
Nasal-swab testing misses patients with low sars-cov-2 viral loads,TRUE
Human trials expected to start next month for covid-19 treatment derived from cows ' blood,TRUE
A single immunization with spike-functionalized ferritin vaccines elicits neutralizing antibody responses against sars-cov-2 in mice.,TRUE
