claim,label
"Big Pharma, Dr. Anthony Fauci and Bill Gates want to ban hydroxychoroquine.",FALSE
“The Chinese Communist Party is using Zoom as a way to spy on our citizens.”,FALSE
"Cattle vaccine is related to COVID-19, the current panic overblown by media.",FALSE
Photo on biography of a boy who died from coronavirus.,FALSE
"Fact Check: No, COVID-19 Doesn’t Have Its Own PH Value, Experts Advice Boosting Immunity To Fight Against Coronavirus",FALSE
Video allegedly featuring a group of doctors in white lab coats with a caption that noted that coronavirus does not kill and this video actually proves it,FALSE
A blog published a report claiming the Nigerian President’s Chief of Staff was dead; further naming their source as Dr. Kemi Olunloye.,FALSE
A video purporting that an attack on doctors was avenged by policemen.,FALSE
"Rotis hailing PM Modi shared in Madhya Pradesh, India, during lockdown.",FALSE
"In the backdrop of the lockdown, videos of wild animals taking over the roads are surfacing on the internet. Among them, a set of pictures of a herd of deer is doing the rounds on social media claiming that these pictures are from Lake Club, Chandigarh.",FALSE
Says the U.S. is developing an “antivirus” that includes a chip to track your movement.,FALSE
“Joe Exotic tests positive for coronavirus in prison. It’s been confirmed.”,FALSE
Ecuadorean government gives money to people from Venezuela.,FALSE
"Demonstrations in Germany for the second day in a row without wearing masks against coronavirus, under the slogan that it is only a conspiracy!",FALSE
A video claimed that a fruit vendor was licking his fingers while arranging oranges.,FALSE
Pictures of Egyptian nuns who manufacture medical masks.,FALSE
New data shows that 21 million Chinese died from the coronavirus.,FALSE
"Photos of large plastic-wrapped bundles being offloaded from a plane are of COVID-19 vaccines China has sent to Nigeria, to be distributed for free.",FALSE
Suggestion that Trump urged sick people to get out and vote during COVID-19 pandemic.,FALSE
"A COVID-19 vaccine will be on the market by August 15, 2020",FALSE
Ten-point bulletin message purported to be from President Gotabaya to be followed during COVID-19 outbreak.,FALSE
"A publication that claims that the Argentine government ""wants to use"" the military to test the coronavirus vaccine",FALSE
"""Collective consciousness"" on ACE-2 receptors kills Coronavirus.",FALSE
"Media agencies did not report on the construction of 22 additional quarantine facilities in Metro Manila, a project spearheaded by the Department of Works and Highways (DPWH).",FALSE
"Children vaccinated against the flu are at a significantly higher risk of contracting other respiratory infections, including coronaviruses.",FALSE
The Syrian Governorate of Suwayda is quarrying 525 citizens on suspicion of having COVID-19.,FALSE
The WHO Coordination Committee expects Syria to be declared a country safe from the spread of COVID-19 within three weeks.,FALSE
An Italian boy who lost his father and mother due to COVID-19 looks up to the sky and calls out to his mother.,FALSE
The assassination of a Tunisian scientist in Germany who was about to save humanity from COVID-19.,FALSE
Dogs can be found in COVID-19 hospitals in Bihar,FALSE
"Herman Cain, one-time Republican presidential candidate, died of colon cancer, not COVID-19.",FALSE
Posts that are circulating on Facebook say that people need to eat alkaline food in order to prevent a novel coronavirus infection.,FALSE
President Rodrigo Duterte has signed a law that will move the start of classes to end-August.,FALSE
"The protagonist of the series Breaking Bad, Brian Cranston, announced that he has been infected with the coronavirus.",FALSE
Video of a fire accident that took place at the Solapur Airport on 05 April 2020.,FALSE
"Former NYC Mayor Rudolph Giuliani said he ""bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine"" in early February.",FALSE
The NBA is asking President Donald Trump to “resign or we’ll never play again.”,FALSE
Hospital is caught using a dummy in pandemic footage.,FALSE
Mobile Oximeter app are alternative to Pulse Oximeter,FALSE
COVID-19 is transmitted from smoke released during cremation of victims,FALSE
"The message claimed that under the Disaster Management Act (DMA), nobody except the Indian government can update and post coronavirus related information on social media.",FALSE
Pedometer app can measure oxygen levels in the body through the phone camera,FALSE
"The truck depicting the god of death Anubis is aimed at testing and then infecting people, which eventually ends with human microchipping.",FALSE
France forces patients of dual nationality to leave its hospitals to be able to treat the French during the COVID-19 outbreak.,FALSE
U.S. Rep. Ilhan Omar said she wants Americans to wear traditional Muslim coverings to avoid spreading the coronavirus.,FALSE
"An image shared via WhatsApp states that, according to ISTAT data (the National Institute for Statistics), less people have died in the first trimester of 2020 compared to the first trimester of 2019.",FALSE
"A Facebook post states that INPS – the national public retirement fund – will provide Italian students with a 600 euros per-month check, for every month they are not allowed to go to school because of COVID-19.",FALSE
Several blogs are claiming that the United Nations doubts that there is any active COVID-19 case in Nigeria.,FALSE
A widely shared picture purports to show food earmarked for distribution to families in Rwanda ahead of a coronavirus lockdown.,FALSE
The World Health Organization warns a group of countries not to reopen schools and threatens to send UN forces to impose the closure.,FALSE
"The Syrian artist Mutasim Al-Nahar, the protagonist of the series ""Five and a half"", and his wife Lynn Brengakji were infected with the coronavirus.",FALSE
Lawsuits filed against Fauci and Gates for creating and artificially disseminating the virus,FALSE
“Everyone is only dying of coronavirus now.”,FALSE
A photo shows South Carolina after stay-at-home orders were announced.,FALSE
Men are twice as likely to die from COVID-19 as women.,FALSE
Mumbai based MLA Geeta Jain says COVID-19 testing is a money- making racket in an audio,FALSE
British PM Borris Johnson claims that no country has a functioning track and trace app” for countering Covid-19,FALSE
The World Health Organization announced that SARS-CoV-2 can stay in the air for eight hours.,FALSE
Pictures of a flooded NMCH hospital in Patna,FALSE
The Gandhi siblings- Priyanka and Rahul broke down the lockdown enforced in India and were roaming around.,FALSE
"Owing to India lighting diyas on April 5, a satellite captured India as illuminated while the world was in darkness.",FALSE
"In India, the Congress President’s approval is required to use funds from PMNRF.",FALSE
"A press conference from a group calling itself ‘Doctors for the truth’, shares false or out of context data regarding cures, prevention and the spread of the virus.",FALSE
A government minister claims that Papad help produce antibodies to fight COVID-19 infection.,FALSE
"As a special task force assembled earlier this month to help in the handling of the COVID-19 outbreak, a photo of a tank on Toronto’s Dundas Square surfaced on social media.",FALSE
A poem about people staying home was written by Kathleen O’Mara in 1869.,FALSE
"“The North Carolina and Virginia State line is closed. Nothing in or out.""",FALSE
The Obama administration left President Donald Trump with a “stockpile with a cupboard that was bare.”,FALSE
WHO issued proposal for extending lockdowns to control COVID-19.,FALSE
A person with a cold or flu will test positive for COVID-19,FALSE
Amitabh Bacchan tests negative to COVID-19,FALSE
WhatsApp group admins will be arrested if anyone shares any joke/information about the coronavirus.,FALSE
The Centers for Disease Control and Prevention made a mistake and has lowered its COVID-19 case count in Florida.,FALSE
The COVID-19 vaccine being developed in China is more effective and cheaper than the one developed by Oxford University.,FALSE
COVID-19 Means 'See A Sheep Surrender' In Latin,FALSE
"The UAE completely controls coronavirus, celebrating this with the national anthem.",FALSE
President Rodrigo Duterte is set to announce a nationwide total lockdown in July.,FALSE
"Ghana’s leading biomedical research institute, Noguchi, approves COA FS, a Ghana-made food nutritional supplement, to fight the coronavirus.",FALSE
"Whales are spotted at Bombay High, the offshore rig for the Oil and Natural Gas Corporation in India. Nature is reclaiming its space.",FALSE
"A group photo of researchers working on the new coronavirus vaccine from some countries, including Algeria.",FALSE
Posts claim that the speaker of the Winsconsin state assembly Robin Vos wore protective gear that “election workers he forced to work … do not have.”,FALSE
Black body bags being referred to as deaths in New York and the reason a lockdown is essential.,FALSE
Bill Gates tried to get a patent for N-95 masks.,FALSE
Masks can be sanitized in microwave,FALSE
A mobile COVID-19 testing station bears a logo that depicts an ancient deity of death.,FALSE
Video of the Kenyan Government using a Maasai tribe man to impose social distancing in Kenya.,FALSE
The number of deaths from COVID-19 are exaggerated.,FALSE
Coronavirus will be exterminated if lockdowns are lifted.,FALSE
Steam from boiling oranges kills COVID-19.,FALSE
"All those who registered for the government’s emergency subsidy program (ESP) via the ReliefAgad app will have to claim their cash aid via GCash, regardless of the payout method they selected in the app.",FALSE
Filipino comedian Michael V. has died from COVID-19.,FALSE
"An ordinance that punishes minors and their parents for violating quarantine rules took effect on Monday, July 20.",FALSE
"The Moroccan government decided to open the borders to travelers wishing to leave or enter to and from Moroccan territory, with the exception of foreign tourists.",FALSE
France removes the European Union flag in light of the spread of COVID-19.,FALSE
The Torre Latinoamericana in Mexico City was illuminated due to the pandemic.,FALSE
There is a conspiracy by the Deep State and China to sweep population control and derail President Trump via coronavirus.,FALSE
Covid 19 : 'Achha Chalta Hu' Boy breathed his hast after singing a Hindi song.,FALSE
Mismanagement of COVID-19 patients and flouting of social distancing rules in AIIMS Patna,FALSE
The pandemic reduced global greenhouse emissions by 25%.,FALSE
Michigan governor violated social distancing order while signing stay-at-home order.,FALSE
N95 and FPP masks are better than the medicals ones,FALSE
WHO has done a U turn with regards to masks and social distancing,FALSE
Family of three died within days of each other before testing positive for coronavirus.,FALSE
US arrests the man who created COVID-19.,FALSE
"US Education Secretary Betsy DeVos said children are ""stoppers"" of coronavirus.",FALSE
A Taiwanese TV program reports that the lungs of many patients affected by COVID-19 had become fibrous and their survival rate is lower than that of lung cancer.,FALSE
A post shows a list of people who have donated plasma to help fight COVID-19.,FALSE
"The municipality of Bani Walid in Libya recorded eight new cases of coronavirus, on July 15.",FALSE
Villagers in Manori found all organs of a dead COVID-19 patient missing,FALSE
Rockefeller Institute predicted the COVID-19 pandemic in 2010.,FALSE
In Karnataka all Hindus have decided to boycott Muslims because of their anti-national activities.,FALSE
American citizens have placed a nude statue of President Donald Trump in New York City because he failed to handle the coronavirus situation in USA.,FALSE
A video shows monkeys attacking Gandhi Hospital in Hyderabad,FALSE
"PCR test swab length ""is double the length for the flu test"".",FALSE
A quarter of teaspoon of Kalonji seeds can prevent COVID-19 infection.,FALSE
The European Union lifted economic sanctions on Syria.,FALSE
"An image showing the lighting of the Burj Khalifa in Dubai in the colors of the Syrian flag, in solidarity with the Syrians facing coronavirus.",FALSE
"An Italian gathering chants ""Long live Egypt"" after the Egyptian government provided medical aid to Italy.",FALSE
Israel is at the forefront of the world in the number of tests for COVID-19.,FALSE
A post claims 50 million died from 1918 flu vaccine.,FALSE
"Telangana celebrity, lyricist Suddala Ashok Teja died due to a coronavirus infection.",FALSE
A claim that a video Amitabh Bacchan praising Nanavathi Hospital COVID warriors was just released.,FALSE
Canada is free of COVID-19.,FALSE
"Gloria ""Ka Bea"" Arellano, chairperson of urban poor group Kadamay, asked for a house with free Wi-Fi in connection with the stay-at-home prescription under the enhanced community quarantine.",FALSE
The Palestinian Minister of Health lost her nerve due to the outbreak of coronavirus.,FALSE
Top German virologist Jürgen Rissland recommended drinking whiskey to combat COVID-19.,FALSE
"A video claims to show that the Nigerian government has spent US$2 million to ""import"" Chinese doctors and supplies.",FALSE
"The US President praises South Dakota's confrontation with coronavirus, and tells them in a tweet that they do not need masks, but rather that they close the borders with California.",FALSE
A Facebook post features a medical text from 1989 and claims that coronaviruses equal the common cold.,FALSE
Telangana Chief Minister is being treated for COVID-19 infection in Yashoda Hospitals,FALSE
A blog post suggests that the Nigerian Finance Minister says the federal government lost 700 billion naira from the COVID-19 relief fund to the fire outbreak at the Accountant General’s office.,FALSE
Boy washing apples in a sewer claimed to be from India and is linked to the coronavirus,FALSE
Consuming alcohol beverages or vodka will reduce risk of COVID-19 infection.,FALSE
"In new interview to Fox, President Trump suggests India could have early access to COVID-19 vaccines being developed in US since PM Modi accepted request on HCQ.",FALSE
"Mai Kaileh, the Palestinian Minister of Health, resigned.",FALSE
"A foreign artist painted the flags of the countries where the coronavirus has spread in the form of masks, and placed the Israeli flag on the mask of an Arab child.",FALSE
Using nasopharyngeal swabs for COVID-19 testing is unnecessary; saliva samples from mouth swabs is an equivalent substitute,FALSE
Indian government will reduce employees' pension by 30% and terminate pensions offered to those who are above 80 as a way to divert funds towards managing health services and tackling the adverse impact of the new coronavirus pandemic.,FALSE
Hindus cast their idols in the sea because they did not defend them against the coronavirus.,FALSE
Wearing a mask can cause a fungal infection.,FALSE
Senior officials of Rajasthan police visited Ajmer Sharif dargah after it was reopened to pray to fight against COVID-19,FALSE
Pandemics occur once every century.,FALSE
Herd immunity is probably why California has far fewer COVID-19 deaths than New York.,FALSE
"Viral video with Dr. Shiva Ayyadurai proves Fauci, White House and others are members of deep state.",FALSE
"“Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores.”",FALSE
Instagram posts marketing Cinchona bark powder as the substance from which the drug chloroquine is made and suggesting the powder as a potential protection or cure for COVID-19.,FALSE
"A COVID-19 sensor or ""tracker"" has been inserted in Android cellphones and iPhones.",FALSE
The Philippines does not have the fastest rising number of COVID-19 cases in the Western Pacific Region as classified by the World Health Organization.,FALSE
Image of poor Hindus stranded due to the lockdown in India.,FALSE
Department of Finance (DOF) Secretary Carlos Dominguez III said the Philippines can borrow trillions of dollars from the World Bank and future generations would bear the burden of paying it.,FALSE
Viral publication says a video shows a “gay party in Italy few weeks before COVID-19.”,FALSE
A Muslim man was beaten up because he was infecting fruits with his saliva.,FALSE
Muslim women are misbehaving with doctors in India.,FALSE
Democrats to blame for Covid-19 related deaths. They control the drugs against the virus.,FALSE
"The first COVID-19 patient in South Africa died in his car, and he was buried with his car to avoid spreading the infection.",FALSE
“The COVID-19 future vaccine will come with the ID — a mark. The ID tells everyone you are free of COVID.”,FALSE
Ghislaine Maxwell — the recently arrested associate of Jeffrey Epstein — has tested positive for COVID-19 while in jail.,FALSE
Pastor Dana Coverstone predicted the COVID-19 pandemic and the riots in the US through prophetic dreams he had last December.,FALSE
"The American restaurant chain Pizza Hut, founded in 1958, is officially declared bankrupt due to the effects of coronavirus.",FALSE
Vice President of Bharat Biotech got a shot of the indigenious COVAXIN vaccine,FALSE
Pentagon confirms coronavirus accidentally got into chemtrail supply train.,FALSE
15 major global pandemics all originated in China.,FALSE
Former Kenyan Prime minister Raila Odinga has COVID-19.,FALSE
"Treasury is depositing Kshs 45, 000 to the mobile wallet of Nairobi residents in Kenya.",FALSE
Image showing a donation claimed to be by Kenyan Deputy President Ruto.,FALSE
The Irish national health service is sending a text message to people asking them to click on a link after coming in contact with someone who has been diagnosed with COVID-19.,FALSE
Actor Chuck Norris died of COVID-19.,FALSE
Industrialist Ratan Tata's view on economic downfall due to COVID-19.,FALSE
Peafowls reclaiming their space amid lockdown.,FALSE
"A picture of the actor in the series Prison Break, Dominic Purcell known as Lincoln Burrows, who isolated himself due to Covid-19.",FALSE
A video showing medical staff in Turkey saluting citizens.,FALSE
"Two children die in Ibb governorate in Yemen, as a result of being infected with COVID-19.",FALSE
An Italian officer killed himself to prevent the police from taking him to quarantine after suffering a COVID-19 infection.,FALSE
WHO's Deputy Head Ryan Paterson chocked from broccoli as he was about to disclose sensational information about COVID-19.,FALSE
Numbers in a photo about death tolls from COVID-19 show that the pandemic is a con.,FALSE
Dabangg-3 actor Javed Hyder is selling vegetables for a living due to lockdown.,FALSE
"A post, shared as a tale on COVID-19, featuring a photograph of a soldier carrying a donkey on his back claims the image is from World War II and the serviceman is carrying the animal through a minefield.",FALSE
Says Michigan COVID-19 order bans gardening and the sale of vegetable seeds and fruit.,FALSE
"Dr. Anthony Fauci ""was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.""",FALSE
An image of an elderly Italian man who was asked to pay for the ventilator that he used for his recovery.,FALSE
"A temple in Andhra Pradesh, India, was turned into a quarantine centre for Muslims.",FALSE
"Video showing the clashes that took place between the police and Jewish people in New York, after a funeral was prevented due to fear of spreading Covid-19.",FALSE
A picture of Syrian President Bashar Al-Assad researching a cure for Covid-19.,FALSE
"An article shared more than 14,000 times on Facebook claims the Nigerian government gave N20,000 ($52) to “everyone” across the country’s 36 states.",FALSE
"According to an image shared via WhatsApp, an official document from the Italian government was released to explain the strategy for reopening business activities.",FALSE
Marriage contracts have been frozen in Algerian municipalities due to the spread of Covid-19.,FALSE
A product called Air Doctor can protect you from COVID-19 while you are wearing it.,FALSE
Patanjali CEO denies saying that Coronil can cure COVID-19,FALSE
"In the Philippines, Pasig City Mayor Vico Sotto supposedly said in a Facebook live video that voters should elect public officials who don't curse at God, lie, rape and kill people, and steal.",FALSE
Joe Diffie’s death was labeled “as a COVID-19 death and it wasn’t!”,FALSE
"Average American has less than two-tenths of one percent chance of getting coronavirus, and thus public health officials overreacted to the pandemic.",FALSE
169 people in a Mumbai apartment tested positive for COVID-19,FALSE
A Facebook post by a “Serena Williams” has been interpreted by some as being from the tennis champ.,FALSE
Muslims are hoarding food items being shared by the Indian government.,FALSE
Video of people beating a youth tied to a tree during the current lockdown.,FALSE
A woman in Uttar Pradesh threw her five children into the river as they had no food to eat during the current lockdown.,FALSE
A video showing rows of black body bags sprawled on the floor was taken from East Avenue Medical Center (EAMC).,FALSE
"Trump claims ""it is the decision of the President,"" not governors, to ""open up the states.""",FALSE
Trump says that as president he has “total” authority to re-open states amid the COVID-19 pandemic.,FALSE
A blog post headlined that the President of the Federal Republic of Nigeria said Nigerians should appreciate him for the two-week lockdown extension.,FALSE
"In a phenomenon that is the first of its kind, hundreds of Americans leave their homes and stay in the Al-Huda Mosque, and demand to know the principles of Islam.",FALSE
"A Russian doctor invented the Covid-19 vaccine, while an Iraqi parliamentarian scared the people.",FALSE
Suicides have increased 200% in the COVID-19 lockdown period.,FALSE
A photograph shared thousands of times on Facebook purports to show the blister-covered hand of a patient suffering from a new disease.,FALSE
Masks hawker was admitted at the Kenyatta National Hospital in Kenya with COVID-19.,FALSE
Television anchor Omkaar infected with coronavirus.,FALSE
Muslims came on the streets to disobey the lockdown and spread coronavirus.,FALSE
"The news media has tried to pass off one man’s death, attributed to complications from COVID-19, as two separate cases.",FALSE
Story claims to show a little girl who died of COVID-19.,FALSE
"Gov. Andrew Cuomo “was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.""",FALSE
Lockdown in South Africa has collapsed. People are out on the streets because due to hunger.,FALSE
Indian media outlets claimed that a man in Madhya Pradesh's Khargone passed away from COVID-19.,FALSE
"The first Syrian doctor dies in the Syrian capital, Damascus, as a result of infection with coronavirus.",FALSE
"An Egyptian doctor publishes a picture of the hands of his colleague who works in the first line of defense to treat coronavirus patients in a hospital, and how it was affected by the long period of wearing protective gloves.",FALSE
"Claim that Nancy Pelosi said, “if you accept a check from Trump, you might as well vote for him.”",FALSE
Anyone in Manchester with blood group O negative should go to the Royal Infirmary as they have run out of blood.,FALSE
COVID-19 is sparing essential workers.,FALSE
A YouTube video said that Manila Electric Company (Meralco) billings for March and April 2020 are now free to help consumers affected by the coronavirus crisis.,FALSE
"Valley County, Montana, mandated pink arm bands for residents who had submitted to quarantine protocol.",FALSE
Thieves are handing out chemically doused face masks to knock people out before robbing them.,FALSE
A clip from Mexico depicts the dumping of coronavirus patients corpses into the sea.,FALSE
The large migrant population that gathered in Mumbai belonged to the Muslim community,FALSE
"""This is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that.""",FALSE
Video of Chinese people not being allowed into the supermarkets of Australia.,FALSE
"Man recovered from Covid-19 in Jordan, and his family celebrated it by firing shots, and they wounded him, which led him to go back to the hospital.",FALSE
The Swiss army sings the Egyptian anthem to obtain masks from Egypt.,FALSE
Video showing how Italy started a conference reciting the Holy Quran.,FALSE
"Due to COVID-19 outbreak, UPSC has cancelled examinations in India.",FALSE
"Social media users claimed Ghana did poorly with respect to food distribution amid the COVID-19 season, when compared to Niger, Nigeria and Rwanda.",FALSE
A video argues that the pandemic could have resulted from the accidental or intentional release of either a natural virus under study or an artificial virus that was bioengineered (manmade).,FALSE
The Food and Drug Administration (FDA) authorized Bodysphere’s two-minute COVID-19 testing kit.,FALSE
Delhi Health Minister Satyendar Jain said that not a single one of the 30 thousand in Markaz was found coronavirus positive.,FALSE
Some countries throw COVID-19 infected dead bodies into the seas.,FALSE
"In the United States, there are “360,000 (deaths) a year from swimming pools. But we don’t shut the country down for that.”",FALSE
Queen Elizabeth II's speech to the British people on 5 April was actually recorded a month earlier on 5 March.,FALSE
"All pubs in Ireland are to remain shut until 1st September at the earliest, according to a letter from the Chief Medical Officer.",FALSE
COVID-19 patients are roaming around in Pune,FALSE
These pictures show doctors sleeping due to fatigue and tiredness after treating Covid-19 patients.,FALSE
"Alexandria Ocasio-Cortez tweeted, “It’s vital that Governors maintain restrictions on businesses until after the November Elections because economic recovery will help Trump be re-elected. A few business closures or job losses is a small price to pay to be free from his presidency. #KeepUsClosed.”",FALSE
"Boris Johnson refused 50,000 ventilators offered by the EU.",FALSE
"Link between thrombosis and coronavirus ""change all"" current treatments for patients.",FALSE
"A banner with a swastika, “Trump” and “Pence” is from a Michigan coronavirus protest.",FALSE
This photograph shows a large bunch of workers from Bulgaria who have been brought in to Ireland to pick fruit ignoring social distancing rules outside a Dublin supermarket,FALSE
A Democratic attack ad said Trump shipped 17 tons of medical supplies to China.,FALSE
The British Embassy in Kuwait gives Bidoon doctors immigrant visas after passing the proficiency tests.,FALSE
"In North Carolina, “you can be charged with a class H felony for wearing a mask and concealed carrying.”",FALSE
Nobel laureate Luc Montagnier claimed that the coronavirus genome contained sequences of HIV (the virus that causes AIDS).,FALSE
"According to a BBC News screenshot, seven coronavirus victims in Rwanda were shot dead by unknown gunmen.",FALSE
The COVID-19 virus cannot spread in areas sprayed with eucalyptus oil vapor.,FALSE
Internet sensation and the world’s cutest baby Anahita Hashemzadeh is suffering COVID-19.,FALSE
People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.,FALSE
A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.,FALSE
Six thousand people deliberately convert to Christianity in Venezuela after a terrible struggle with the corunavirus.,FALSE
"French President Emmanuel Macron exempts the French from rent, and electricity, water and gas bills, to tackle the coronavirus pandemic crisis.",FALSE
"Amid lockdown, Karnataka (India) chief minister Yeddyurappa attended the wedding of Kumaraswamy’s son, ignoring social distancing.",FALSE
"“Joe Biden and the Democrats want to prosecute Americans for going to church, but not for burning a church.”",FALSE
The title of an article suggests the low-cost steroid dexamethasone will heal anybody with COVID-19.,FALSE
Salty and sour foods cause the “body of the COVID-19 virus” to explode and dissolve.,FALSE
"In the Philippines, the Office of the Vice President (OVP) donated spoiled food to frontliners at Diliman Doctors Hospital in Quezon City.",FALSE
"The number of deaths from respiratory illnesses in Ireland this year is comparable to previous years, and COVID-19 is not causing any more deaths than would usually be happening",FALSE
"Says a photo shows the ""SAME EXACT PEOPLE"" at ""two different beaches"" in Los Angeles County and Jacksonville, Florida.",FALSE
Mass disinfection of people using a chemical solution will eradicate COVID-19 .,FALSE
"It was claimed that the BCG vaccine, given to all Indians mandatorily after birth, makes them immune to coronavirus.",FALSE
A man in a tree trying to defraud the quarantine imposed in American cities during the Covid-19 crisis.,FALSE
"Photos claimed to show 1,200 people buried in Italy.",FALSE
"Tunisia announces in the coming hours that its sea, air and land borders will be closed again to counter Covid-19.",FALSE
Nigerians are “burning Chinese stores.”.,FALSE
A boat smuggling citizens to and from Omdurman in Sudan in violation of the embargo imposed by the Sudanese authorities after the outbreak of the covid-19 pandemic.,FALSE
A post on LEGITFUND.COM claimed that Nigerian Vice-President Mr Abubakar was weeping at the loss of his son's life.,FALSE
"“Sweden has zero lockdown” and “is in no worse shape than Denmark or Norway,” which are in lockdown.",FALSE
"PM Modi dressed ""like a marriage reception"" on his visit to a hospital recently despite the COVID-19 pandemic in the country.",FALSE
News photo from stay-at-home protest was doctored to add Confederate flag.,FALSE
Muslims in West Bengal are beating up cops during the lockdown.,FALSE
Delhi police released this coronavirus guideline.,FALSE
Video showing how Germans are converting to Islam in large numbers.,FALSE
President Trump's claim that he inherited no ventilators from the Obama administration.,FALSE
A German journalist is angry at the Tunisian government because it risks its people to save the tourism season.,FALSE
“OSHA says masks don't work” to reduce COVID-19 transmission “and violate OSHA oxygen levels.”,FALSE
"“Hundreds and hundreds of labs are ready, willing, and able.”",FALSE
"“Face masks being manufactured in China, for example, went to domestic consumption and their own fight against the virus” while the U.S. was “largely unable to import supplies from China.”",FALSE
Image of a critically ill COVID-19 infected woman hugging her child for the last time before her death.,FALSE
Trump claims Speaker Nancy Pelosi deleted a tweet about her visit to Chinatown in February,FALSE
A picture of a reporter in protective medical gear is an example of how the American media “hypes” the COVID-19 pandemic.,FALSE
Recent news and media claims that the Tuberculosis vaccine- BCG may be effective against COVID-19,FALSE
A police officer in Bihar’s Bhagalpur Central Jail has tested positive for coronavirus.,FALSE
Chinese medical supplies to Ghana contaminated with coronavirus.,FALSE
Contact tracing apps have been secretly installed on every Android phone,FALSE
WHO President Tedros Adhanom Ghebreyesus dances at a nightclub during the quarantine period.,FALSE
Former RBI governor Raghuram Rajan held IMF conference to roll out new economic recovery plan.,FALSE
"Riots in the American streets, after the collapse of the American economy due to the Covid-19 pandemic.",FALSE
Some news sites said that Ghanaian minister for Information Hon. Kojo Oppong Nkrumah warned Ghanaians that a total lockdown and curfew will be imposed soon.,FALSE
“Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.”,FALSE
"""In a very real sense, (Oklahoma has) flattened the curve. ... The number of cases in Oklahoma — it's declined precipitously.""",FALSE
"News stories referencing the number ""322"" and COVID-19 are proof cases tolls are being “synchronized”.",FALSE
"“If we stopped testing right now, we'd have very few cases, if any.”",FALSE
"“Six months before the COVID ‘plandemic,’ Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.”",FALSE
“George Floyd’s ‘murder’ filmed before COVID-19.”,FALSE
Tata Digital Health is issuing a COVID-19 health kit that should be available in every household,FALSE
COVID-19 patients in Gujarat are being segregated on the basis of religion at Ahmedabad Civil Hospital.,FALSE
Telangana (India) Minister Talasani Srinivas Yadav said lockdown will be extended.,FALSE
Facebook is using your pictures and posts in lawsuits against it amid COVID-19 pandemic.,FALSE
Tunisian dancer Nermine Safar is honored by the National Anti-Corruption Commission for its efforts to fight Covid-19.,FALSE
Matterhorn mountain in Swiss Alps lit up with the Indian Tricolour after PM Narendra Modi supplied Hydroxychloroquine (HCQ) tablets.,FALSE
A YouTube chanel and a blog was created to promote the idea that NATO troops are leaving Lithuania due to governments inability to deal with the COVID-19 pandemic,FALSE
Social distancing is not being followed in Mumbai's quarantine centers as quarantined patients are closely dancing with each other,FALSE
Wisconsin is “clearly seeing a decline in COVID infections”.,FALSE
Indian economist Raghuram Rajan commented in a webinar for the IMF on India's situation regarding COVID-19,FALSE
"If you paid rent in March or April in the United States, “they got to give” you your money back.",FALSE
Gov. of Wisconsin Tony Evers “removed the American flag from the Capitol building”.,FALSE
"A picture titled ""The American Spring, People Revolt Against Trump, The Question Comes to Mind Where Coronavirus Has Gone?""",FALSE
"A Twitter user tweeted that there’s community transmission of COVID-19 in Kano, Nigeria.",FALSE
The existence of a canine coronavirus vaccine casts doubt on statements that there isn’t one for humans.,FALSE
All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.,FALSE
Doctor from Delhi hospital prescribes a list of preventive medicines against COVID-19,FALSE
"Pennsylvania House of Representatives approved funding for COVID-19 in June 2019, proving that the pandemic was pre-planned.",FALSE
"South African food production company Unilever, commercial bakery Sasko and rice producers Tastic are closing down production, as a result of the coronavirus lockdown across the country.",FALSE
“People defying stay-at-home order fill Arizona beaches.”,FALSE
"“Corona Virus claims a black belt. Chuck Norris, Dead at 80.”",FALSE
A ban on Chinese citizens going to markets in Australia.,FALSE
"Trey Gowdy said, “I’m not saying COVID-19 isn’t real…. But pay attention folks, there’s much more going on here than what meets the eye.”",FALSE
Tanzania has developed a coronavirus drug called COVIDOL that can cure COVID-19.,FALSE
BJP leader shares fake ads of Japanese novelist saying COVID-19 is man-made,FALSE
"The German government reopens its airspace and excludes all Arab countries from the procedure, except for Tunisia.",FALSE
"Komal Mishra, a staff nurse at a hospital in Pune, India died while due to coronavirus.",FALSE
"A news article says that the Kenyan high court is easing its restrictions on church gatherings, and allowing church leaders and crew to broadcast services, as long as they keep social distancing.",FALSE
“It’s not the coronavirus that’s killing people. It is the economy.”,FALSE
"North Carolina’s health department is ""telling hospitals that if they decide to do elective surgeries, they won’t be eligible to receive (protective equipment) from the state.”",FALSE
A social media post claims former Fijian prime minister Laisenia Qarase died from COVID-19.,FALSE
COVID-19 vaccines from the US will have microchips.,FALSE
